start;measure
401.127777778;476
401.826530612;477
402.473469388;478
403.146938776;479
403.822448980;480
404.455102041;481
405.146938776;482
405.808163265;483
406.498571429;484
407.120408163;485
407.785714286;486
408.465306122;487
409.129433107;488
409.785759637;489
410.535714286;490
411.179591837;491
411.895918367;492
412.693877551;493
413.348979592;494
413.997959184;495
414.627120181;496
415.248979592;497
415.869387755;498
416.465306122;499
417.108163265;500
417.728571429;501
418.357142857;502
418.971428571;503
419.590884354;504
420.206122449;505
420.871428571;506
421.558049887;507
422.283673469;508
422.987755102;509
423.732653061;510
424.583673469;510.999
