start;measure
115.852698413;160
116.641088435;161
117.359455782;162
118.112653061;163
118.872380952;164
119.616870748;165
120.426666667;166
121.332244898;167
122.140952381;168
123.098412698;169
124.259047619;170
125.894965986;171
126.780952381;172
127.557369615;173
128.275736961;174
129.095691610;175
129.776326531;176
130.626757370;177
131.399546485;178
132.168707483;179
132.952380952;180
133.645351474;181
134.410884354;182
135.100226757;183
135.858503401;184
136.573242630;185
137.400453515;186
138.158730159;187
138.935147392;188
139.718820862;189
140.469841270;190
141.289795918;191
142.066213152;192
142.849886621;193
143.582766440;194
144.348299320;195
145.190068027;196
145.886621315;197
146.666666667;198
147.699047619;199
148.495238095;200
149.463945578;201
150.708390023;202
152.316712018;203
153.274920635;204
153.960634921;205
154.686984127;206
155.382857143;207
156.231111111;208
157.043809524;209
157.770158730;210
158.501587302;211
159.243174603;212
159.939047619;213
160.706031746;214
161.442539683;215
162.240000000;216
163.098412698;217
163.926349206;218
164.673015873;219
165.429841270;220
166.191746032;221
166.918095238;222
167.644444444;223
168.401269841;224
169.132698413;225
169.864126984;226
170.580317460;227
171.311746032;228
172.119365079;229
172.942222222;230
173.775238095;231
174.562539683;232
175.385396825;233
176.320000000;234
177.376507937;235
178.153650794;236
178.854603175;237
179.575873016;238
180.342857143;239
181.135238095;240
181.922539683;241
182.699682540;242
183.431111111;243
184.162539683;244
184.893968254;245
185.630453515;246
186.372063492;247
187.124739229;248
188.027596372;249
188.809773243;250
189.536507937;251
190.298412698;252
191.055238095;253
191.761269841;254
192.533333333;255
193.269841270;256
194.021587302;257
194.712380952;258
195.469206349;259
196.200634921;260
197.013333333;261
197.831111111;262
198.632947846;263
199.431111111;264
200.243809524;265
201.206031746;266
202.387301587;267
203.258775510;268
203.996734694;269
204.777142857;270
205.635918367;271
206.344489796;272
207.295396825;273
208.104489796;274
208.777142857;275
209.668571429;276
210.452244898;277
211.281632653;278
212.022857143;279
212.751020408;280
213.544489796;281
214.324897959;282
215.069387755;283
215.826938776;284
216.659591837;285
217.368163265;286
218.224761905;287
218.981224490;288
219.802267574;289
220.662131519;290
221.387755102;291
222.188843537;292
222.956553288;293
223.743129252;294
224.542766440;295
225.336598639;296
226.192834467;297
227.027301587;298
227.838548753;299
228.667936508;300
229.493333333;301
230.349206349;302
231.131428571;303
231.880634921;304
232.733968254;305
233.584761905;306
234.425396825;307
235.159365079;308
235.994920635;309
236.777142857;310
237.610158730;311
238.413061224;312
239.288639456;313
240.129092971;314
240.883265306;315
241.663673469;316
242.437551020;317
243.205804989;318
244.119183673;319
244.886349206;320
245.689795918;321
246.474013605;322
247.246077098;323
248.122630385;324
248.987573696;325
249.927460317;326
250.997551020;327
251.762358277;328
252.386394558;329
253.036553288;330
253.634467120;331
254.275918367;332
254.911564626;333
255.567528345;334
256.200272109;335
256.853333333;336
257.529614512;337
258.226213152;338
258.934421769;339
259.604897959;340
260.263764172;341
260.916825397;342
261.540861678;343
262.191020408;344
262.832471655;345
263.482630385;346
264.115374150;347
264.785850340;348
265.456326531;349
266.245804989;350
267.200725624;351
267.943764172;352
268.611337868;353
269.293424036;354
269.946485261;355
270.616961451;356
271.328072562;357
271.963718821;358
272.593560091;359
273.307573696;360
273.969342404;361
274.663038549;362
275.336417234;363
275.998185941;364
276.700589569;365
277.388480726;366
278.117006803;367
278.920997732;368
279.722086168;369
280.392562358;370
281.051428571;371
281.745124717;372
282.395283447;373
283.094784580;374
283.776870748;375
284.418321995;376
285.056870748;377
285.753469388;378
286.429750567;379
287.108934240;380
287.799727891;381
288.470204082;382
289.175510204;383
289.872108844;384
290.589024943;385
291.439455782;386
292.226031746;387
292.995192744;388
293.659863946;389
294.353560091;390
295.026938776;391
295.743854875;392
296.411428571;393
297.067392290;394
297.781405896;395
298.440272109;396
299.119455782;397
299.787029478;398
300.457505669;399
301.159909297;400
301.815873016;401
302.477641723;402
303.148117914;403
303.838911565;404
304.518095238;405
305.188571429;406
305.876462585;407
306.602086168;408
307.275464853;409
308.166530612;410
308.903764172;411
309.638095238;412
310.302766440;413
310.996462585;414
311.675646259;415
312.375147392;416
313.080453515;417
313.780680272;418
314.477278912;419
315.180408163;420
315.824761905;421
316.538775510;422
317.202721088;423
317.868843537;424
318.541496599;425
319.242448980;426
319.891156463;427
320.563809524;428
321.229931973;429
321.891700680;430
322.599183673;431
323.276190476;432
324.053333333;433
324.998095238;434
325.688888889;435
326.386938776;436
327.037823129;437
327.697414966;438
328.352653061;439
329.027482993;440
329.652244898;441
330.311836735;442
330.972607710;443
331.789931973;444
332.725986395;445
333.435646259;446
334.321632653;447
335.061768707;448
335.773605442;449
336.502857143;450
337.203809524;451
337.913469388;452
338.673809524;453
339.385034014;454
340.077278912;455
340.752108844;456
341.426938776;457
342.075646259;458
342.761360544;459
343.466666667;460
344.280816327;461
345.081904762;462
345.915646259;463
346.710204082;464
348.815238095;464.999
