start;measure
274.991020408;263
276.009795918;264
277.008253968;265
278.015419501;266
279.005170068;267
280.050068027;268
281.010793651;269
282.029569161;270
283.013514739;271
284.014875283;272
285.007528345;273
286.075646259;274
287.108934240;275
288.133514739;276
289.239365079;277
290.278458050;278
291.215963719;279
292.231836735;280
293.250612245;281
294.324535147;282
295.349115646;283
296.353378685;284
297.354739229;285
298.303854875;286
299.302312925;287
300.312380952;288
301.334535147;289
302.332517007;290
303.461587302;291
304.480362812;292
305.565895692;293
306.590476190;294
307.615056689;295
308.604807256;296
309.684535147;297
310.685895692;298
311.695963719;299
312.743764172;300
313.800272109;301
314.868390023;302
315.930702948;303
316.923356009;304
317.971156463;305
318.987029478;306
319.991292517;307
321.015873016;308
322.002721088;309
323.038911565;310
324.051882086;311
325.032925170;312
326.022675737;313
326.989206349;314
328.002176871;315
328.980317460;316
329.961360544;317
330.933696145;318
331.914739229;319
332.936417234;320
333.917460317;321
334.834285714;322
335.894058957;323
337.017324263;324
338.059319728;325
339.165170068;326
340.201360544;327
341.199818594;328
342.238911565;329
343.652426304;330
344.958548753;331
346.264671202;332
347.649160998;333
349.027845805;334
350.302040816;335
351.637188209;336
352.969433107;337
354.324897959;338
355.758730159;339
357.131609977;340
358.751201814;341
359.932517007;342
360.934240363;343
361.932335601;344
362.881451247;345
363.917641723;346
364.919002268;347
365.876825397;348
366.881088435;349
367.899863946;350
368.915736961;351
369.934512472;352
370.950385488;353
371.957551020;354
372.976326531;355
373.989297052;356
374.996462585;357
376.009433107;358
377.016598639;359
378.012154195;360
379.059954649;361
380.090340136;362
381.141043084;363
382.162721088;364
383.236643991;365
384.232199546;366
385.303219955;367
386.327800454;368
387.393015873;369
388.397278912;370
389.485714286;371
390.603174603;372
391.662585034;373
392.617505669;374
393.674013605;375
394.739229025;376
395.807346939;377
396.829024943;378
397.859410431;379
398.840453515;380
399.891156463;381
400.889614512;382
401.975147392;383
403.034557823;384
404.096870748;385
405.191111111;386
406.398548753;387
407.945578231;388
409.097868481;389
410.206598639;390
411.274739229;391
412.363174603;392
413.405170068;393
414.478208617;394
415.523990930;395
416.607233560;396
417.634104308;397
418.687709751;398
419.776326531;399
420.867482993;400
421.886984127;401
422.924625850;402
424.034852608;403
425.114557823;404
426.168163265;405
427.200000000;406
428.238367347;407
429.200544218;408
430.223673469;409
431.188027211;410
432.204625850;411
433.251700680;412
434.318367347;413
435.271836735;414
436.247074830;415
437.283265306;416
438.349931973;417
439.264217687;418
440.282993197;419
441.256054422;420
442.283537415;421
443.182585034;422
444.216598639;423
445.335510204;424
446.302040816;425
447.333877551;426
448.500680272;427
450.026122449;428
451.174603175;429
452.215873016;430
453.271655329;431
454.298412698;432
455.325170068;433
456.359183673;434
457.353469388;435
458.373877551;436
459.437641723;437
460.453877551;438
461.493333333;439
462.501587302;440
463.550476190;441
464.546031746;442
465.549206349;443
466.549841270;444
467.570793651;445
468.568888889;446
469.633015873;447
470.605714286;448
471.669841270;449
472.647619048;450
473.681269841;451
474.740317460;452
475.766349206;453
476.746666667;454
477.747301587;455
478.775873016;456
479.763809524;457
480.731428571;458
481.744761905;459
482.786031746;460
483.768888889;461
484.731428571;462
485.765079365;463
486.786031746;464
487.776507937;465
488.761904762;466
489.760000000;467
490.760634921;468
491.766349206;469
492.779682540;470
493.767619048;471
494.742857143;472
495.746031746;473
496.703492063;474
497.655873016;475
498.600634921;476
499.545396825;477
500.480000000;478
501.414603175;479
502.359365079;480
503.275419501;481
504.200634921;482
505.124965986;483
506.130793651;484
507.113650794;485
508.101587302;486
509.112380952;487
510.105396825;488
511.057777778;489
512.043174603;490
513.046349206;491
514.057142857;492
515.024761905;493
516.017052154;494
516.977777778;495
517.823492063;496
518.633650794;497
519.395555556;498
520.170521542;499
520.933877551;500
521.737868481;501
522.524444444;502
523.325532880;503
524.109206349;504
524.884172336;505
525.650430839;506
526.535691610;507
527.432562358;508
528.352653061;509
529.237913832;510
530.082539683;511
530.967800454;512
531.835646259;513
532.744126984;514
533.629387755;515
534.503038549;516
535.446349206;517
536.558004535;518
537.361995465;519
538.136961451;520
538.900385488;521
539.678185941;522
540.466258503;523
541.167165533;524
541.984875283;525
542.749024943;526
543.550113379;527
544.322176871;528
545.100045351;529
545.863401361;530
546.684807256;531
547.532335601;532
548.359546485;533
549.310566893;534
550.240362812;534.999
