CD,mov1,mov2,mov3,mov4
049_Smetana_1,0.1020031315431744,-0.0548862938060085,-1.9699337348875603,-0.8873682435230967
050_NewZealand_1,-0.8477599401951683,-0.4016928617267788,0.033752948700817,-0.1644790204861811
051_Vanbrugh_1,-0.8047238010070238,-0.1705097328260495,-0.6209180198411005,-1.170561959764368
053_Janacek_1,0.8321334929420251,0.4811077199802786,1.2296359729098554,0.6366610978279333
054_Arianna_1,-0.9308877304483448,-0.6220661365664744,-0.5413663682852103,-0.9805240712340436
055_Janacek_1,2.149929754978978,0.2607663197102627,0.6453877778764316,-0.2874447130646238
056_Meccore_1,-0.037493319618392,-1.0064359473628233,-0.7291604309745247,-1.3717785476200062
057_PavelHaas_1,0.6421808785943607,1.2154728056481,0.9205582447336912,1.7508047972508152
058_Arete_1,0.045610949158711,1.13422390255294,1.0222800286904037,1.3968126519492277
059_Smetana_1,-1.9874756262811772,1.2909500679135888,1.6365231087367045,-0.0713231927752378
060_Kubin_1,-1.122300828119532,-1.3264890483450922,-1.6146616015720556,-1.8002953550903438
061_Endress_1,0.7694284283403403,-1.2626824878937195,-1.1412640685427424,-1.8152002875240956
062_Stamitz_1,-1.1430768953138062,0.6467304839819618,0.1576448650583513,0.3174471282051018
063_Mandelring_1,-0.641483273051995,-0.5844390664275978,-0.8008873299183598,-1.405314645595943
064_Smetana_1,-1.4027777352422612,-0.6423783623402645,-1.202557964003838,1.996736182407708
065_Sebastian_1,-0.9590603001645032,-1.489241929216771,-1.9041774482180824,-1.3916517908650037
066_Debussy_1,-0.0256212812216651,2.31695668501048,-0.6404799013712382,1.0179789525913938
067_Talich_1,0.4611322930442352,0.2310473459327353,0.1811191228945147,0.6569990023415553
068_Arcadia_1,0.1494912851300905,0.396670109934414,-0.7682841940347982,-1.274896486800625
