,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14
030_Melos_2,-0.9273294602469401,-0.9184319381478149,0.49783060753778885,0.7667490408761051,1.0891975483178997,1.1715295107236345,-0.7476948277414772,0.7432782876603292,0.957892906287089,0.6071151735713012,0.23018360642319394,0.05055526274598697,-0.1746807817840547,0.5040848743182172
031_Diotima_2,0.8710789669088058,0.7675777425397935,0.7786942231769173,1.0119814662384168,-0.20422395708401625,-2.0244338471810885,-1.1995208186811652,0.5768383048283856,-0.055572378820690715,-0.23748353826334476,-1.7117306438926316,-1.571509506303194,-0.1166462599682837,1.158793658265882
032_Brodsky_2,0.5677672059986446,-1.2621513275800986,-1.4938575500439695,-1.6934859361458048,1.4034868860791105,-0.20860563652061037,-1.8693312589096962,-0.9157525089549082,1.19991446690981,2.0773425608390585,1.0108434983102161,1.125230726149684,-1.55783688505987,-1.0787275703904307
033_Janacek_2,0.19312649499935222,0.35722618004439927,0.032188297399230625,0.007319594592812878,-1.0382995072964638,-1.5575065930112584,-1.2531056538994438,-0.32515902148670167,-0.3732256771380375,-0.8787529305822467,-0.42036630348268095,-0.7890349430381319,-0.14566352087616918,-0.8916679178339506
034_Martinu_2,-0.07833138079774114,0.9103087207990637,-0.9582255051176986,0.12598044557457885,-1.1833561247247215,-1.3240429659263295,1.2653816013598504,-0.7546815578272162,-0.7060053229943137,-0.26876497203499256,-0.1926738350156502,-0.09268890144325777,1.0852999506638956,-0.4743810005925816
035_Casal_2,-0.7237360533991185,0.35249286397787233,-0.7695250676062123,-0.3328415115549112,-1.159180021820009,-2.0374040486858127,-0.30644023170978213,0.002351912472949106,-0.600120890221872,-0.7223457617239856,-0.16014633952034024,-1.0241202006576624,0.7828888281761252,0.9933178117736218
036_Talich_2,-1.4023807428918489,-1.087924974830694,-0.13041695376026438,-0.39612729874518415,0.6056754902237274,1.0235635064275823,0.21154650873361858,0.24932737086874246,0.7915030833589294,0.8104444930870673,-1.038388717893246,-0.7218677265754158,-1.3450436384020523,-1.2729818249683071
037_Henschel_2,2.2962328148435414,1.329580969435662,0.6308712675773761,0.9882492960420631,-0.6031296550117078,-1.0905793388414098,0.6045019670010314,0.2815415610942824,-0.1463304640542245,-0.03415421874760077,0.5229310658808446,0.3528077368282812,-0.01024963663937483,0.18032778335508312
038_Cecilia_2,1.0421245744485512,0.13420902651428926,-0.44084516051930056,-0.4515023625366772,-0.6877460151781887,0.32317262517282336,-0.4850563491040486,1.2425982361561827,-0.1917095066709914,-0.4720942915507365,-1.070916213388556,-0.8562021595008481,-0.8420777826653933,-1.2082304067756884
039_Gerhard_2,-0.35048147417811437,0.42859166917403196,-0.7660556628382932,0.33956997734175143,-0.3826943663368635,-0.17275340552126006,-2.164047852610264,-1.1305137771251617,-0.49423645744940875,-0.9413157981255645,-1.4515106799303372,-1.2692570322208998,0.8989578718076808,-1.647101130081267
040_Zaide_2,0.5996210911117094,1.5436774368245663,0.4682660164178785,0.5373380623113614,0.8111723649137534,0.4788150432294334,-2.0479473763039753,0.5983144316454072,0.6251132604308128,0.7009594748862668,0.7180960388525655,0.9237290767614879,-1.1999573338626248,-0.07148328739402578
041_Medici_2,1.3121980150790817,-0.4188735142403735,-0.6108415594587765,-1.2874023986989918,1.1093447036735367,0.5436660507530279,-0.0027928321395088045,-1.742583391410405,1.2452935095265985,1.3578695840910038,1.5963384172255173,1.2931487673064506,-1.728979722652546,-0.9358632788611294
042_Juilliard_2,2.431961752742088,1.1868499911763934,-0.5147566383190698,0.5452487857101441,-0.10751954546518351,0.23238121463979855,1.1135579015747201,1.0771810538638966,-0.28534916111068015,0.15353438388233043,0.06754612894673676,-0.05019556194811112,-0.3874740284418724,0.7990635571957454
043_Nostitz_2,-0.011159129431749192,-0.43671488652278323,0.7491296320570096,-0.08760908619259934,-0.748186272439957,0.29723222216338374,-0.7797729428046162,-0.733205431010187,-1.1295430540841238,-0.5659385928657243,-1.233553690864967,-1.6711184883174452,-1.2360809219668472,-0.3017105520789148
044_Janacek_2,-0.21475253627956772,-0.9541146827126312,-0.13041695376026177,-0.2062699371743625,-1.159180021820009,-1.0257283313178245,0.12223845003648534,-0.38958740193777774,-0.7665107131500102,-0.8474714968105989,0.26271110191850383,0.05055526274598697,0.889285451505034,0.022046538884219345
045_Gabrieli_2,-1.5041774463157598,-0.4456355726639873,-0.4556274560792544,-1.218842532218752,-0.1316956483698874,-0.9997879283083941,0.08651522655763078,-1.569751576334537,0.16844126505698886,0.1378936669964954,0.3277660929090775,0.25205691213418313,-0.6389569563102088,-1.4672360795461834
046_Tokyo_2,-0.2826170052288426,0.7764984286809992,1.1778162032956792,1.1781066576128876,-0.6998340666305406,0.6085170582766131,0.1490308676456215,0.9956227777603893,-1.5984598277907007,-1.0351600994405301,-0.12761884402503032,-0.31886442779902346,0.4636989581894123,-0.09306709345822517
047_Skampa_2,0.5317566221624376,1.677487728942629,-0.6995353328184996,-0.7441991282916909,-1.1229158674629447,-0.9089965177753694,-1.8246772295611295,-0.964073794293218,-1.3715646147068663,-0.7379864786098206,-0.8757512404167888,-0.6636102413764644,-0.056045645046216445,-0.021121073244199907
048_Vlach_2,-1.0291261636708509,-0.41887351424037667,-0.9803989484576281,-0.15089487338286947,1.1809954198522243,1.8978316120344383,0.3365777909096127,-0.6902531773761363,1.0789036865984603,0.7166001917720796,2.0842508496549352,2.1663225813219515,-0.9581468262969216,-0.668635255170458
049_Smetana_2,0.05670533951752264,-1.1860525223839438,-1.0543104262573972,-0.6492704475062844,2.80570085455222,1.8406862012248058,0.36337020851876156,-1.3613821404082003,2.016737234011614,2.640408368728808,3.613043137933716,3.4760833023451787,-0.9194571450864167,-1.8845229967875525
050_NewZealand_2,0.1259542436333633,-0.7893549620962726,-0.5921375208867661,-0.6413597241074988,0.013360969058370325,0.34911302818225376,0.2026157028639065,0.09362545144530968,-0.1463304640542245,0.07533079945319983,0.03501863345142684,0.05055526274598697,-0.6099396954023233,-0.10026169547963179
051_Vanbrugh_2,-0.11295583285565694,1.1511672466115785,-0.4778008994191865,-0.34602631424366354,-0.1236365444666111,-0.18266523351116154,0.5687787435221706,0.039935134402740595,-0.8118897557667556,-0.3701637396058322,-0.534765505139607,-0.31886442779902346,-0.20369804269194017,-0.3520727662287407
052_DITTO_2,0.15988647810799922,0.3126227493383757,-0.44084516051930056,-0.19044849037679146,0.0012729176060011992,-0.29939704705362596,0.35443940264904955,-0.11576678502069983,0.5797342178140243,-0.39389070712160595,-0.3130483375950907,-0.5304176511308314,1.0440441763470945,1.8782538604061654
053_Janacek_2,0.09063757399216157,-0.7221768430413187,-0.2043284315600363,-0.5701632135184376,-1.1229158674629447,-0.6236520846715797,0.4526782672158948,-0.8513241285038283,-1.3110592245511914,-1.0351600994405301,0.6953040227590547,0.4099233793473379,0.8505957702945293,0.432138854104192
054_Arianna_2,-1.469552994257841,-0.26194214174723074,0.8556223979430855,1.0594458066311272,-0.9778592500346955,-0.052963218463991116,0.7473948609164497,0.36744606836238375,-0.13120411651529504,-1.050800816326343,-1.1684986998744393,-0.9569529841949461,0.2315608709263284,0.2810522116547349
055_Janacek_2,-0.4862104120766611,-1.168211150101534,-0.2560664660198735,-0.41194874554275235,-1.3525888450576833,-1.194340950879159,-0.08317008496692999,-0.5667654481782435,-0.9631532311559642,-1.0664415332122001,-0.06256385303441049,-0.2516972113363073,0.6474749439393446,-0.13623470558665465
056_Meccore_2,-1.1974029008774676,-0.8203043905945684,1.5695470356344656,1.7002144019326506,0.5089710786048947,0.9327720958945576,-0.860150195632031,2.069429118611672,0.9125138636703222,0.1378936669964954,0.36029358840434117,0.3192241285968993,0.11549182729480019,-0.1937915217578769
057_PavelHaas_2,2.0940238431622857,2.7925734965931635,0.14305551409888848,0.6559989132931245,-0.22840005998872015,0.15456000561148894,0.09544603242734918,-0.02449324604833925,-0.4186047197548044,-0.12799852006256637,0.425348579394961,0.9237290767614401,1.616295996816561,0.5604671717094561
058_Arete_2,-0.2826170052288426,1.3574353658772655,1.0956085316702742,0.8142133812688125,0.2188578437483878,-0.2475162410347652,-0.556502796061764,1.6506446456796757,0.9276402112092301,-0.04979493563343578,-1.201026195369703,-1.2927890665086224,0.2895953927421131,1.2548192919853485
059_Smetana_2,-0.5201426465513,-1.2306559530899657,-0.19693728378005543,-0.48314525613181364,-0.7119221180829012,-0.8571157117564902,-0.5118487667131975,-0.38958740193777774,-1.1295430540841238,-0.5033757253224065,0.19765611092788402,0.2184733039028012,-1.2386470150731297,-0.9408556132037829
060_Kubin_2,0.49782438768779863,-0.37427008353435304,-1.0912661651572833,-1.4007891703907882,-1.207532227629434,-0.15672483050173114,-0.601156825410337,-0.33052805319095324,-1.4320700048625628,-1.4105373047003702,-0.9408062314073624,-0.6882841183440338,0.018767624268510655,0.12277096718386085
061_Endress_2,0.36347988495582073,-0.38319076967555715,-2.0816799676742153,-1.2267532556175347,2.7694367001951554,2.385434664422955,0.6759484139587343,-1.055347333265571,1.880600106161292,3.39116277924851,1.889085876683168,1.7297356743142247,0.3669747551631228,0.7343121390031165
062_Stamitz_2,-0.5513043140810818,-1.3377041867844148,-0.10085236264035406,-0.48314525613181364,-0.7431703354898063,-1.0311103164322033,0.43481665547646436,0.3513389732496176,-0.7211316705332432,-0.6910643279523377,0.3277660929090775,0.45355856152237933,-0.10697383966566437,-0.19379152175786668
063_Mandelring_2,-0.8594649912976682,-1.3466248729256205,-0.5738858205588879,-0.5675265694096217,1.4357220928870993,0.9198018943898424,-0.34216345518863034,-0.38421837023352234,1.0032719489038344,1.3815965516068218,0.473586855214446,0.48714216975371355,-1.499802363244099,-1.3952900593321582
064_Smetana_2,0.39602768426389084,-0.4902390033700093,-0.9582255051176986,-1.1792889152248272,-0.9657711985823435,-0.8830561147659297,-0.15461653192463912,-1.2325253795060445,-1.477449047479308,-1.0351600994405301,-0.16014633952034024,-0.01661195371672918,-0.45518097056026274,-0.14342930760805103
065_Sebastian_2,-1.775635322112856,-1.1410846816490514,5.33797620840502,4.635900072204467,1.1254617026749643,0.8808912898756968,-1.1548667893325986,2.4506303696138843,0.7158713456643251,1.3891510178626738,1.241853771317803,1.9278117956627845,-1.625543827178274,-1.4168738653963575
066_Debussy_2,0.9050112013834387,0.669450194986547,0.808258814296825,-0.1271627031865185,-0.4580730375834587,-0.4939500696243908,-0.16354733779436387,-0.4744691086662179,-0.22484377095498376,-0.25312425514917974,0.10007362444204669,-0.05019556194811112,1.363234046333821,0.1731331813336765
067_Talich_2,-0.8933972257723012,-0.23153910527508453,0.6752181542572377,0.17080774632229875,0.6637585774522857,1.3546713500105503,0.8724261430924503,0.4587196073347367,0.20157552934100273,0.3725044202839094,-0.7456412584356416,-0.22702333436869007,-1.0232876753090432,-0.3664619702715335
068_Arcadia_2,-1.6731464011056594,-1.9532315305275108,-0.3373690915996223,-0.05596619259746006,0.6540276960331438,-0.10484402448286113,-0.04744686148808177,0.5617540102552807,0.5012209109132436,-0.12799852006256637,0.10007362444204669,0.008061923250840312,0.9208688055192158,0.719922934960293
