,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16,motif17,motif18,motif19,motif20,motif21,motif22,motif23,motif24
031_Voce_4,-0.3069080365625902,-0.47915332483379114,-0.1565600547840658,-1.1643235613936176,-0.09165761833147772,0.03164961422368303,-1.0644892831912343,-0.5002050177410059,-1.3428851811905083,-0.5185715161121056,-0.2037784106907353,0.17219890799172843,-0.43827280155951825,0.6604423210870395,1.126296232861995,0.0764023637008143,0.9963788655405027,-1.2884332812728232,0.5357144349909496,1.1268590075017653,-0.7300657844379316,-0.43244957684289653,1.1429507707059123,1.299796004997424
032_Heine_4,-0.5611316394887644,-0.6451106752476238,-0.5400636055808365,-0.38384559272120455,0.9234232171333628,-0.234496140138694,-0.1675020549200527,-0.8250947333781505,-1.1620092848886066,-0.3427175849514632,0.7899451021819495,-0.1897828252615061,0.8431026544467723,0.6923192158099853,0.4439504505278157,-0.7259355004799629,0.12811014175777127,-0.7198945072578646,-0.42983084993557846,-0.8081027296781771,-0.22113615755136243,-0.5805112024817439,-0.25240403484001883,-0.2143245435806214
033_Guarneri_4,0.2778062501676137,0.07403784321232161,-0.9868566053272494,-0.6432752779384975,-0.5570597154871194,-1.6146143708317477,-0.54919874780141,-0.855553144219134,-1.676077621746642,-0.3427175849514632,-0.975825139922596,-0.14828578593737493,-2.920253025325196,-2.1020412524987027,-1.4241109535674163,-0.44889507204086576,-0.0931583394642778,-0.02015447770098302,1.211596134439629,0.5210551162501231,-0.3365769592765859,0.9001050539063934,-0.2911637143684611,2.096381210449959
034_Melos_4,0.8370981766052006,0.7102076864653519,0.7524853989564302,-0.7294007238891437,0.8343810385838194,0.26182972610465954,-1.1599134564115736,-2.3480152754272723,1.275055423179169,-0.05381469804468966,-0.2725746538896271,0.5558250755527205,-1.025451736847542,-1.172479125482698,-0.5180452425990764,-0.4488950720408555,-1.0174444002652547,-0.23882323693756288,0.004664528281400349,-0.45564911658412927,0.43683211086802587,0.9297173790342134,-0.009274030843388861,0.38767519260102484
035_Diotima_4,1.8539925883098998,1.761270905752965,1.1786004553972833,-1.4681737629378377,2.3837149453459583,0.1323534131716157,0.8153669292494159,0.5455337544660539,-2.6090164553038213,3.5135079054997433,-1.7172957610660615,-0.8108992759755752,0.5945124032002169,0.9951497156780729,-0.8536251355503252,-2.305425735347066,1.282067284333534,0.023579274146407536,1.4047051914249071,1.225765765257114,1.26451550172461,1.3146776056951155,4.758188221438587,1.1173718425181027
036_Brodsky_4,0.7354087354347282,0.6825481280630444,0.7950969046005124,-0.09786893244429015,0.6562966814847199,-0.08344044171680266,-0.4060624879709044,-0.36821857076341336,-0.3623474275538695,-0.25479061937113306,-0.326082843044305,0.06591802323850897,-0.17051367439959014,-0.02491091545642096,0.6229263934351378,0.6232873652948928,0.6350670417728516,1.59799434064936,0.48743717074466436,0.5828718398472073,-0.32300837909862173,-0.01787702505425849,0.2308358756688371,-1.3401424926301209
037_Janacek_4,0.07442736782667342,-0.202557740810736,0.07070130865105569,0.4562108468422288,-0.6793359967584947,-1.7810187668390025,-0.5396563304793781,0.7790482375802482,2.331751448942924,-0.5813764915266348,-0.6777080860607895,1.3080758637917815,0.043693627328356695,-1.3956173885433418,-1.312250989250344,0.842760951460941,0.2233396146887737,0.8982543110924784,-0.2849990571965855,0.7435953211997103,-0.4858313412343457,-0.6989605029927713,-0.3264001230129323,0.296463111361416
038_Mandelring_4,-0.4085974777330603,-0.8110680256614589,0.04229363822166834,0.4502529997531255,-0.25193353972067106,-0.39274496705686435,-1.0167771965810612,-0.9672339839694019,-0.6765003000782276,-0.31759559478566224,0.44596388618755567,-1.1098142643440132,-1.5322600925272367,-0.6305719151925054,-0.6299052069161646,-0.420111650904331,-0.5553013698647663,-0.9385632664943202,-0.2849990571965855,-0.34437901410937083,-0.30943979892065754,0.6632064528843385,0.4769859771499011,1.0991294262701912
039_Talich_4,-0.23064095568473475,0.1570165184192367,-1.3070707071743806,-0.6996114884436313,-1.0889300180864248,-1.3853966995435765,-0.7782167635302231,0.16988002076060824,0.7514673023052254,0.08435624786724241,-0.16555827558024952,-0.35920551577438775,-0.8131355795834198,-1.586878756881085,-1.9834107751528098,-0.5640287565869843,-1.2191068135309135,-1.0697645220363676,0.10121905677397083,0.12542808522865823,-0.4993999214123098,-0.5805112024817439,0.1810016244583372,-0.08662762984513797
040_Zaide_4,2.1336385515286933,2.8399936834428807,1.7325500287704032,0.0749086331396762,0.7631472957441822,-0.5366075369824767,-0.3705541988738852,-0.3007633435542584,0.957426877510605,1.7424075988104273,-1.572059247646209,-0.3126325678199921,1.2293975996612876,1.0589035051239646,-0.17127935321612986,-0.279988200127476,0.1534703105726756,1.0731893184816677,2.515082269090428,0.3974216690559197,0.9524381576311646,2.4399459605500864,-0.6646679546604253,0.3511903601051502
041_Hermes_4,0.07442736782667342,0.40595254403999176,1.0223582680356365,-0.2587308038500541,0.7809557314540883,0.7078036928740544,0.8439941812155252,0.16988002076060102,1.103699310893148,-0.2799126095369519,-0.2114224377128368,1.6003482968631397,0.9693751812241402,0.2619811370501144,1.1710402185888336,1.0082656229959825,-0.5468987693120299,-0.4574919961740185,-0.18844452870401504,0.07597470635094876,-1.096417449243272,0.5254869317963416,1.2238258523614676,1.1720990912618887
042_Medici_4,0.7354087354347282,0.9038245952814895,0.09910897908045059,-0.92005183074042,-0.8930372252774191,-1.615576811424553,-2.1427824405810556,-2.0231255597901274,-1.580879781587737,-0.46832753578050373,-0.8993848697016136,-0.9304652713229542,-0.361770193799531,-0.008972468094959355,-0.562789228325899,-0.9633987248563363,-1.2135050798290945,1.37932558141278,0.05294179252768559,-0.9625462500804228,-0.871012803181682,0.4970146811860078,-0.8559504853047712,-0.7598594408707945
043_Juilliard_4,0.8879428971904345,1.097441504097627,0.6956700580976505,-0.21702587422633943,0.30012796728653357,-0.32081368209406336,1.092097031588402,1.5303557049911467,0.2849978855266357,0.47374709543723764,0.7315141596250315,2.1161028603493324,0.8163699657041766,1.1385957419313177,2.300825858191318,0.8931319384498639,0.6434696423255879,-0.23882323693756288,1.356427927178622,-0.1836555327569029,1.6037300061740605,2.0549857338891,-0.22119459902263158,1.9573913289362428
044_Petersen_4,-1.0225970524023413,-1.4153754406129522,-1.704778093185849,-0.03829046155326763,-0.162891361171115,-0.2273030116424149,-1.2744224642759767,-0.8860115550601174,-0.5146639718081013,-0.6441814669411283,-1.3045183018727977,-0.8124659226423905,-0.5206213560914776,-0.26387924443649263,0.11948048923251435,0.19873190353107933,-0.20519301350076108,-0.8510957627997876,-0.09189000021130735,-0.7647327345696904,-1.150691769955167,-1.46888095631466,0.17043075471936245,0.0775541163862201
045_Janacek_4,1.2692783015796958,0.931484153683797,-0.781528804230658,1.5286233228806574,-1.7656505750629852,-0.27046178262009957,-0.9786075272929268,0.24094964605621944,0.4658737818285511,-0.5688154964437254,-1.2280780316518152,0.10577335502095918,-0.4229722800075252,-1.8259554673031901,-1.9498527858577166,0.5153495360329106,-0.7121499135158413,0.5046505444667092,0.8253780204689355,-0.6287359426560422,-0.9200259069295839,0.18940925084006052,-0.6646679546603953,-1.8743844221420616
046_Gabrieli_4,0.17611680899714355,0.6825481280630469,-1.0940131789539516,-1.1881549497500286,-1.3204396823152427,-0.7020494923969312,0.8726214331816277,-0.71341389362789,0.4658737818285511,0.48630809052012924,-0.05089787024879215,0.17884146328880818,-1.0502936636393725,-1.4434327306277945,-1.8379928215405967,2.087643915615867,-0.03714100244604015,-0.894829514647054,-0.09189000021130735,-0.7276427004113908,-0.6757914637260365,-0.2547756260763133,-0.6646679546604253,-1.5825057621751681
047_Merel_4,0.07442736782667342,0.10169740161462909,1.2780273019001502,1.3022251334947696,0.353553274416252,1.3767646430281415,1.0634697796222996,0.7079786122846227,1.4689263006519584,0.7329426009231709,2.2575982904246885,-0.3326352945860782,0.9693751812241185,0.8757014126946117,1.7246838410785077,0.7708023986196092,1.242855148420761,-0.7490496129268465,-0.3010922832330827,0.014157982753829505,1.3187898224365435,-0.1067140004375501,-0.1361244677111762,-0.4149911223078022
048_Wihan_4,-0.7136658012444708,-1.087663609684514,-0.7531211338012656,-0.1634052504244202,0.1398520458973529,-0.27046178262009957,0.43367023636807217,0.6304629719746908,0.5766355168750121,-0.1417416636250198,-0.5526823800873583,0.18311926890011446,-1.1650475752793372,0.23809099830002062,0.2593692048085691,-0.053123031413576764,-0.05674707040242253,-0.4574919961740185,-1.0574352851378355,0.00179463803441971,-0.730065784437893,-0.9654714291426462,0.2972811915871498,0.22349344636966678
050_NewZealand_4,-0.36668744567266365,-0.1472386240061235,0.5678355411653885,-0.30639358056287636,0.37136171012617086,0.11796715617905242,0.6054337481646802,0.13942160991961758,-0.771698140237119,-0.3050345997027529,-0.020321762160397,-0.027077750920569865,0.403255883800276,0.6766692543457629,1.1596517556216925,0.846358879103004,1.3240802870972082,-0.9822970183415864,-0.3815535856892932,-0.3691057035482256,1.2509469215466842,-0.4028372517151607,0.33906149714351175,1.3736340090025598
051_Arianna_4,-0.5954886883062209,-0.42383420802917865,0.09910897908044808,0.7719767425646534,-0.803995046727863,-0.06905418472424452,-0.10070513366581585,-0.8149419297644991,-0.2195506673155188,0.24764918394497545,0.9504696696459941,1.0623013177999627,1.122380396744082,1.0589035051239646,1.316458172200999,0.839163023818878,0.934759794820438,-0.5012257480212847,-0.28499905719672275,1.003225560307562,1.440907044038298,-0.19555097582084172,1.5023603418314149,0.8802204312950471
052_Martinu_4,-1.1966906468042022,-1.4195783105121815,0.24114733122740245,1.1413632620890035,0.10423517447751528,0.5279754804670417,0.6436034174528215,1.6928005628097156,0.7844086109354125,0.15394039232798126,-0.31843881602220353,-0.013792640326410354,0.7551678794961825,-0.7421410467228272,-0.8424391391186274,-0.3697406639153977,0.04968586993223379,0.592118048161366,-0.5746626426745713,0.4963284268112684,0.6810665540716118,-0.6693481778650355,0.011867708634620762,1.0991294262701912
053_Smetana_4,-2.2135850585089023,-2.138726828972127,-1.8042049396887134,-0.7472742651564515,0.10423517447752159,-0.8531051908188174,-0.8354712674624212,0.372936093033812,0.6571757455846584,0.3218193477104884,-0.26220935324765327,-0.2021489383303132,0.08959519198435772,-0.4870900274326744,-0.04825856095933121,-1.0281614224135216,-2.443085627379485,-0.23882323693756288,-2.216089627049779,-1.2345398339076492,-1.6662978167183058,-1.8834535081032981,-1.6266171009080004,-1.0169908584893965
054_Kubin_4,-0.8153552424149386,-0.7557489088568439,-0.12815238435467843,0.712398271673633,-1.3026312466053491,-1.284692900595649,-0.2915534801064945,1.1140907568310516,0.960902550654811,-0.5060105210292141,-1.0522654101435676,1.8726930640432682,0.36500457992027696,-1.0927868886752996,-0.831253142686898,-0.0855043801921643,0.410997693699885,0.023579274146407536,-1.3953761348622438,-0.5669192190589228,-0.7707715249718626,-0.6693481778650355,-1.013506656046893,-0.9622636097456625
055_Mandelring_4,-0.230640955684737,-0.8110680256614589,-0.15656005478406831,-0.03233261446416644,-0.4478263325296767,-0.5222212799899133,-0.4346897399370001,-0.6118858574912809,-0.3813869955856451,-0.2296686292053321,1.1339263181763433,-1.1828823726118527,-0.9125889696714021,-0.4711874415777535,0.018882586122905828,-0.8592545505001421,-0.518737733646224,0.28598178523025364,-0.09189000021130735,-0.4680124613035742,-0.010931035005176478,0.544757152373227,-0.11498272823319662,-1.58250576217522
056_Smetana_4,-2.44238630114246,-2.1387268289721293,-1.8468164453327982,-0.8962204423840099,0.40697858154598315,-1.9176882082683306,-1.3507618028522521,-0.6220386611049397,-0.3337880755061926,-0.3678395751172642,-0.5630476807293321,-0.7511162783018858,-0.9125889696714021,-1.156540678121214,-1.0214150820259336,-1.3591707654836254,-2.4178778257212756,-1.0697645220363676,-2.55403047677405,-0.8575561085558514,-1.0081138078740155,-2.298026059891936,-1.6900423193419092,-0.7433546147705183
057_Penny_4,-0.17979623509950307,-0.0642599487992035,0.6388547172388682,-0.1514895562462157,-0.05604074691165276,0.21147782663069578,1.0634697796223063,0.5861449689206889,1.7415248399577588,-0.15430265870792922,-0.0661859242929843,0.17219890799172843,-0.46122358388750245,0.29385803177308284,1.0256222649766045,-0.45609092732499174,0.9207554605658826,-0.22424459075915423,-0.39764681172579036,4.094061740162787,1.7665529683097458,-0.1067140004375501,1.9060666140546008,-1.2576165378869644
058_Vanbrugh_4,0.4049180516307008,-0.34085553282226355,-0.1281523843546759,0.2655597399909546,0.8699979100036443,-0.3927449670568695,0.023346291520619174,0.0988103954649754,-0.8954553324436806,-0.6567424620240377,-0.4483872753978639,-1.0035333795907937,-0.4535733231115114,0.18228890024276106,-0.0034894067405054586,-0.3519467529687975,-2.36730985524817,1.1606568221763245,0.6322689634836574,-0.8883661817638938,-0.892888746573617,-0.5508988773540081,-0.6223844757044662,-1.0534756909853231
059_Amati_4,1.7777255074320466,1.7336113473506598,1.704142358341011,-1.5337100809179678,0.1398520458973529,-0.9106502187890654,0.9394183544358645,0.8095066484212317,-0.562262891887547,0.13460022819884435,-0.5401155996630276,-0.9703206031054139,-1.4251564416632632,-0.04880105420653735,0.628507087054911,-0.6719665858489768,-0.9558253295451823,-0.19508948509017235,1.1633188701932067,-0.4309224271453097,-0.47226276105634296,1.7884748077392252,0.0330094481125703,1.0808870100222798
060_Alkyona_4,0.481185132508554,0.48893121924690436,0.6956700580976479,0.17023418656531647,-0.34097571827022716,-0.3783587100643011,0.32870364582570094,-0.6321914647185984,-0.30522872345852925,-0.1291806685421104,1.1109942371100496,0.05927546794141977,-1.2951020084712948,-0.6943257046384425,-1.614272892906436,-0.1826484265279576,1.0299892677514484,-0.1513557332427818,1.3081506629321995,0.4097850137753295,-1.3270833122688939,1.5515762067171703,1.639781648438207,0.551856938832331
