,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12
021_Tokyo_2,-0.6840666731343469,-0.37486747501142925,-0.3620493468930676,-0.9575896820505954,-0.6496894469608848,-0.6480716645966879,-0.0021947548775275677,-0.4609956073400786,-1.1460449210435777,-0.5981228042716038,-0.33827653833427734,-0.621913447163667
022_Talich_2,-1.4523079282315012,-0.9601624174084518,-0.7453957141916026,-0.5602918352423684,-1.474372648153046,-0.18543057674269756,-0.145851437769579,-1.0094176818975742,-1.3365329214343176,-0.9000665526188003,0.5001031947833096,-0.10668808089418343
023_Talich_2,-0.20035921622132327,-0.8765488542088814,-0.05537225305423147,-0.07130986993993088,-0.35139977844458453,-1.2355524110779528,-1.0508885399895955,-0.755270866858735,-0.997887587406302,-1.1087831905663454,-1.2205785481459386,0.09404907479521168
024_Smetana_2,-0.7836535024987908,-0.19091763597236192,-1.032905489665509,-0.5602918352423575,-0.6145965447825025,-0.31761374470098647,-0.7204781693378409,-0.755270866858735,-0.5322502531177731,-0.39358019908717257,0.23962193457006964,-0.280660282491682
025_Emerson_2,-0.07231900703846421,-0.8096580036492197,-0.4770532570826261,-1.0798351733762022,-1.9656732786504867,-0.26620917938387584,-0.2895081206616508,-0.6750139778991006,0.039213748054506975,-0.8844824515297881,-0.36816783865693137,-0.9698578503586262
026_Wihan_2,0.8666425269691705,0.09336847890619646,0.8838263468271795,0.3259879768682853,0.33291181403402187,0.1964319084701249,0.08399925485771452,0.04060994865760797,1.5631177511806071,0.6024175171718208,-0.22908212369068268,0.5892007254957539
027_Endellion_2,-0.513346394223869,0.04320034098644649,0.960495620286892,0.5093562138567062,0.33291181403400943,-1.5072622563255398,-1.1155340472910167,-0.654949755659192,0.08154441480800141,0.05307471519326314,-1.2525034532672006,-1.050152712634392
028_Juilliard_2,-0.9686004713184776,-0.39159018765134096,-0.1320415265139439,-0.43804634391676167,-0.2655774541996653,-0.9777302435017174,-1.0652542082788041,-1.37057368221591,-0.32059691935024076,-0.12085672550795681,-1.6236024522077346,-1.3579496846914871
029_Panocha_2,0.08417458196280993,0.5281590075439809,-0.30454739179827817,-0.40748497108537635,-0.7374217024068533,-1.2722699577330348,-1.3525675740629224,-0.9090965706980312,0.2931977485755337,-0.5316116853437974,-1.014592615739253,0.30147746900761896
030_Sevcik-Lhotsky_2,-2.66157657051406,-2.0304160263630178,-1.627092358978231,-2.332851459463708,-0.9479791154771976,1.4081109480877263,1.6498570983812246,1.3648486164915283,-2.479460923778908,-1.4981102670830817,-0.41798667252796473,-1.3713321617374545
031_Medici_2,0.9662293563336171,0.7957224097826276,0.5771492529883502,0.8760926878335261,1.6664420968128149,-0.3616748006870775,-0.4116163011199071,0.241252171056694,0.9916537500083271,1.597022980098161,-0.4775660123310681,-0.9297104192207624
032_Talich_2,0.15530803150884134,0.5281590075439869,-0.20871079997365635,0.5093562138567062,0.42064406947999033,-0.4791709499833274,-0.6701983303256231,-1.0428580522974091,-0.024282252075749702,0.34277317957674097,-0.6571170751090836,0.5624357714038383
033_Sacconi_2,3.057552772986983,2.3843801105745515,1.554682489599614,1.5178815172929991,2.2046522869746696,2.7103101226495565,3.0433269224342507,2.602142321285851,2.3462350861204198,2.2518374946313484,2.2323752894126514,1.4523704949602156
034_Prazak_2,0.5109752792390084,-0.4250356129311733,-1.4545864936938968,-0.31580085259115503,-0.5970500936932988,-0.08262144610847633,0.22765593774978127,0.7562338752143261,-0.15127425233626307,-0.4890334148399136,0.04034659908580865,0.3282424230995345
035_Czech_2,-1.0255072309553053,-1.2778939575668395,-0.6112244856371143,0.05093562138566492,-0.7900610556744394,-0.2808961980459045,0.1701932645929566,1.5387385425707332,-1.6751782554623633,-0.35962885386130333,1.001951723218453,-0.2271303743078319
036_Koeckert_2,-0.45643963458704134,-0.2745311991719353,-0.22787811833857935,-0.0407484971085455,0.3319564097722212,1.1294574475921964,0.629894649847564,0.9970045420932198,0.06037908143123916,-0.44450653511730387,0.09748531421755707,0.4152285238982743
