,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8,motif9,motif10,motif11,motif12,motif13,motif14,motif15,motif16
056_Skampa_4,0.28455551316740696,0.35586847351596557,0.3267974703749846,0.3882222604357998,-0.25417854120980016,-0.31525698536085905,-0.2534826651562241,-0.15874690670004157,-0.48199143715153714,-0.10779274732451151,0.02071268347627936,-0.29741836661070975,-0.7361040599705057,-0.13155584431784198,0.06206265387631311,0.13477847994513378
057_Stamic_4,1.478951885161843,1.524937503967335,1.416842701197166,0.6556940449534985,0.6693733711612175,1.1697015756923583,1.4359931796491843,-0.048163134949184686,0.6247127260642321,1.8836452686492429,0.9012650587787835,0.7537947291422196,-0.8012698123106712,0.2668058721112784,1.7362814081488662,1.2323009521787294
058_Schidlof_4,0.25611750431039715,0.30149316977403745,0.3890857692791187,0.8830450617935413,1.362037305439489,0.7878550885643829,0.5140663417659568,0.7425913344669648,-0.10864545437994683,-0.20813652332318505,0.7754716376759078,0.3999211889251472,1.02337125321419,0.330543746739925,0.7575073671895477,0.022212072536554404
059_Cleveland_4,-1.8157947726861352,-1.7103930686771667,-1.4795631978446235,-0.8956423052491269,-0.5473693313111265,-0.2580139542016344,-1.1879524358645952,-1.6167088857583074,-0.7953353869776912,-1.2424492913095513,-1.771845139657839,-1.5984235087711443,-0.2799437935892852,-1.0716894950905715,-1.0197402334997565,-0.3623898194427407
060_NewYork_4,-0.5970227613999166,-0.7316376013225286,-1.3238424505843047,-1.2579121083150506,-0.9889356627741956,-0.9940951846994115,-1.2115915855539208,-1.4222610654100731,-0.8753380975716062,-0.9532322851245603,-1.2834333132126294,-0.8386362018345391,-0.9460825952888362,-0.6255243726899549,-0.6848964826452605,-0.68132797376704
061_Smetana_4,2.1614640977300983,1.253060985257714,1.29226610338892,2.1134152705749303,1.9623460484806752,1.4666932879029957,1.4123540299598756,1.2269913184462689,1.2356177576395078,1.297020116656973,0.5238863678878715,0.5560413480304133,-0.06272461912203245,0.6970365258546994,0.7575073671895477,0.9321238657558688
062_Kallaci_4,-0.4548327171148626,-0.9763264681611882,-0.856680208803376,-1.0427517867338632,-0.9930200711066471,-1.291086896910079,-1.0808529042821997,-1.1958019485572962,-1.6353638482137693,-1.2424492913095513,-0.7654961984168501,-1.3694470325623744,-1.5832588403927603,-0.7051967159757744,-1.097011868312338,-1.2629210787113492
063_Novus_4,-0.938278867684039,-0.43257343074193627,-0.4829504153786376,-1.1898612682185945,-0.6697769017767827,-0.6546760850301504,-0.7860868911462785,-0.2119225521306577,-0.7177817593618453,-0.3007615473219674,-0.38811750752589347,-0.38068220861245694,1.6098630242757312,-0.8486069338902632,-0.22126667376977072,-0.07044462058834185
064_Crondes_4,-0.0851386019737253,-0.3510104751290562,-1.0124009560636893,-0.46768745002081485,-1.131552857962308,-1.3759416718274171,-0.8333651905248961,-0.9166967325046499,-1.0486773038584187,-0.7870429233155527,-0.32521922455669583,-0.5680275444237564,-0.8778135050094432,0.4033865767592943,0.1650915002931374,-0.2685844799356001
065_Lindsay_4,-0.0851386019737253,0.08399195480634442,-0.2026530703100782,1.4313622200548206,1.2235045185838282,0.4908633763537455,0.9632101858629245,0.3796220698169137,-1.0286766262099305,-1.7364494193030389,0.24085117040633416,0.8682827070454727,1.0957776447032572,1.5415633646844364,-0.7621681174577689,-1.1773476267726701
066_Kontras_4,0.6542496283085443,0.1927425622901861,0.046500125306425166,-0.41419309311727703,0.6231957755426749,0.27872643906041583,0.6559012399018431,0.008451644263993472,0.788935956823508,0.5868949326663231,-0.010737244217221725,0.6080820949351967,0.4865296308925567,0.6993127647023801,0.8090217903979599,0.48185823612157797
067_Bowman_4,0.682687637165554,0.7908709034513614,0.7005272637997341,0.4149694388875735,1.5467476879136925,1.3818385129856579,1.8614978740568264,1.5121814549570318,0.8956062376153788,1.011426292660735,1.0270584798817037,0.9827717257532532,-0.6347351118857808,0.9679224930265267,1.4529520805027092,1.1666372145237336
068_Smetana_4,0.061113811876550864,-0.378198127000013,-0.23379721976213422,1.431362220054816,0.992616540491082,0.43718000300229903,0.5801590403823148,0.792327846115028,0.4289237591509004,0.015707284673868598,-0.1365306653201421,-0.005992577794400431,-0.06272461912205303,0.3464782153971206,0.8862934252104683,0.2567254213044192
069_NewRussian_4,-0.28420466397279887,-0.5413240382257876,-0.4518062659265705,-0.38744591466551287,-0.6235993061582401,-0.5273939226541284,-0.5024170948745227,-0.19895936410744455,-0.40443780953569114,-0.5631991153184991,-0.8283944813860925,-0.5263948428194798,-1.2646707178408034,-0.2590315935751351,-0.015208980936268516,0.3786723626637047
070_Australian_4,-0.39795669940084305,-0.024758652677511768,0.10878842421055931,0.7760563479864562,0.9464389448725393,0.5332907638123994,0.4195097430087216,0.5481435141187307,0.9180559982419171,1.1889575886583974,-0.19942580345382013,0.3791045779218845,1.595381745977928,0.6970365258546994,0.5256924627518761,0.3880528966144107
071_Koeckert_4,-1.588290701830057,-1.7647683724190852,-1.9778695890776137,-1.7114312480281049,-1.3162632404365116,-1.4183690592860407,-1.6843745793401972,-1.8370830821529678,-0.7353333540322597,-0.015167723325729169,-1.3001198105219434,-2.2020901362002347,-1.8004780148600028,-1.4063133368910226,-1.3288267727501195,-0.6531863719148953
072_Orion_4,-0.397956699400838,-0.16069691203231992,-0.078076472501821,-0.4275666823431686,-0.9006648798695289,-0.27282959790217504,-0.6915302923890266,-0.6185434079706922,-0.008642066137562656,-0.4860115953195211,-0.10508231004440084,0.38951314362466993,1.211627871085785,-0.753000121947248,-0.3758099433950072,-0.8314165169784703
073_Montclaire_4,0.0854894511683334,-0.3238228232580945,-0.5452387142827496,-0.38744591466551287,0.5308405843055567,0.278726439060446,0.3485922939407617,-0.21668457925100168,-0.04864342143451064,-0.38566781932084754,0.5238847954701117,0.39992118892516204,2.015338816614579,0.5854952452546018,0.9635650600230499,-0.2779650138863062
074_Vogler_4,0.3129935220244167,-0.051946304548468575,-0.10922062195388807,0.4684637957911113,0.7617285623983358,0.4484359888950916,0.3722314436300705,1.3129716074884539,-0.7219995689332724,-1.350511819308127,1.0899551904331863,0.18135223761462044,0.009681772367034644,0.36241268405429355,0.08781986548048258,-0.3436287515413019
075_FineArts_4,0.5973736105945247,0.13836725854826767,-0.04693232304976498,0.2277391897251911,0.39230779744989586,0.5757181512710533,0.5975267236590602,0.04866410167141487,0.8447201801974982,-0.3547928113212498,1.3100936773632412,0.6184901402356888,1.045093170660905,1.1591361169125116,0.6544785207727234,0.8946017299530179
076_Panocha_4,-0.39795669940084305,-0.6772622975805958,0.046500125306425166,-0.6682912884090888,-1.4086184316736297,-0.14554743552618324,-0.053273250777554924,-0.5489654407342732,-1.4044716919595897,0.4479573966681715,-1.048532968316192,-0.5472109334204788,-0.641975751034703,-0.40244181148964653,0.7832645787937904,0.8570795941501403
077_Carmina_4,-0.28420466397279887,-0.5956993419677157,-0.6075270131868837,-0.42756668234316386,-0.9930200711066471,-0.14554743552618324,-1.128131203660834,-0.9495013761162002,-1.255350972892683,-0.8873866993142373,-0.9856362577647094,-1.098837334347064,-1.4963711706058593,-0.4502452174611428,-0.7106536942494666,-1.122213069450625
078_Borromeo_4,0.0854894511683334,0.16555491041922932,0.5448065165394209,0.1608712435957617,-0.30035613682837564,0.4484359888950916,0.34859229394077845,-0.29446370739028976,-0.8420036348241448,-0.246730283322685,0.2998954574365242,2.004034630349451,-0.605772555290154,-0.16342478163216526,0.577206885960215,0.12539794599440107
