,motif1,motif2,motif3,motif4,motif5,motif6,motif7,motif8
045_Gabrieli_1,1.278222500511458,2.8472187487462604,0.5398371191610606,-1.8426906071806293,-0.25004858453436707,2.477766658464115,1.3977154777824687,-1.69756537935761
046_Tokyo_1,1.335408870753119,0.4732355230448314,-1.4186545051878026,0.013723866918716271,-0.8378654242741294,-1.0043771143796885,-1.0213568748503965,-0.31696836007445667
047_Skampa_1,-2.0015917301645856,-1.8035470820464068,-0.7291480906230303,-0.06782285456287386,-0.8860368844173375,-0.4116365325167519,-1.028886184404898,0.36387400559942906
048_Vlach_1,1.1316176275203311,1.5948857770236051,0.8845903264434467,0.28433344555969725,-0.8937928392939576,0.03746911484467081,1.614539186014936,0.5057161651148275
049_Smetana_1,0.8808295762075244,0.6876234836229494,1.346706327694307,-0.9834292348815667,-1.8089955147352914,-0.243822374789338,0.4591196564061736,-0.5060912394283168
050_NewZealand_1,-0.712693123736392,0.2472313673923941,-2.0861553958834804,0.31250594956949734,-0.5137510503395014,0.23325229885997634,-0.8853106265476662,-0.2602314962683107
051_Vanbrugh_1,-1.452580158807888,-0.8525529845270033,0.026374895548999223,-0.01147784654326368,-0.2578045394109925,-1.319028660118584,-0.2262787916758054,-0.24144781189088718
053_Janacek_1,0.6362800843281781,0.05983416236617541,1.55209121713913,-1.701828087131609,0.6108624067706214,0.7646637983301197,1.3042415017298719,-0.8939217456616798
054_Arianna_1,1.3086296824361139,-0.4089151975055507,-1.932116728799864,0.5519722336528481,-0.8550130649108522,-1.256098350970797,-1.0595620625300122,0.5339559934599353
055_Janacek_1,1.6450467383304759,1.926461077569655,1.6327781379924509,-1.1524642589403873,1.3399221651730426,1.967331928709909,2.2309987486366696,-0.5911965351375424
056_Meccore_1,-0.2094535750878864,0.18539202661752932,0.246430134239886,0.6787485016969784,0.2308206178161598,-0.22124437831842675,0.028750104236277805,-1.0734598774898838
057_PavelHaas_1,-0.4375749453721282,-0.17129484677879106,-0.017636152189171358,1.6225273860254614,1.9836664199326222,1.3170520675161905,-0.9193221886233532,1.4702428498195101
058_Arete_1,0.8502608897226053,-0.4005446732221272,0.5178315952919765,-0.2368578786217144,0.998660150601692,-0.04643796401903865,-0.3071140712610763,-1.0261791576514354
059_Smetana_1,-2.2371764452541174,-1.848645374254423,-1.3012917112193285,-1.377844291018838,-0.3508759979304543,-1.2141448115389524,-1.574044758580224,-0.3264245040421544
060_Kubin_1,-0.5660882507452651,-1.1036687130297143,-1.1179123456435922,-0.9723137734244968,-0.9852285669299364,0.10739168056442207,-0.85980195499091,-0.31696836007445667
061_Endress_1,1.0140336465217703,1.2014711357026933,0.9065958503125333,-1.124291754930587,-1.0566678917030046,0.7926328246180162,0.8577819298310222,0.4989616414787052
062_Stamitz_1,-1.1163246074737894,-0.9613698002115133,-0.560439074293355,-0.786221706812916,0.09121343003697265,-1.1651990155351184,-1.0086025390720212,-0.2034946324621379
063_Mandelring_1,-1.069327799393767,-0.02899593396058719,0.026374895548999223,-0.743962950798206,-0.8084773356511212,-1.593327893180609,0.33157629862236815,-0.19403848849445363
064_Smetana_1,-1.1304651723636057,-1.1590167122227812,-0.7951646622302979,-0.3777203986707348,-0.5913105991057233,-0.46757458509254995,-1.1946925495238527,-1.2909511887468235
065_Sebastian_1,-0.24002226157280562,-0.5428435860403281,-1.2499454888581223,-0.9159687654048866,-0.7990856498910184,-0.3540972531859651,-0.41765164800704424,-0.6668456868790973
066_Debussy_1,0.564953149196704,0.3528025122860052,-0.9271978054448304,0.3265922015744074,0.5098767718950593,-0.3120010717200494,-0.6854926993530363,1.2149269626917796
067_Talich_1,-0.16245676700786615,0.18863769740842815,0.7818978817210339,0.6787485016969784,-0.25004858453437256,-0.291166944038178,0.343357053436332,1.3473129782394802
068_Arcadia_1,-0.5457091264219851,-0.8692940330938533,0.6865406116216544,0.6505759976871683,-0.16473308089153627,0.16332973314022506,0.3008426008417322,0.4300670133732727
